Date,Open,High,Low,Close,Adj Close,Volume
04-11-2015,30.782499,30.955,30.405001,30.5,27.90844,179544400
05-11-2015,30.4625,30.672501,30.045,30.23,27.779785,158210800
06-11-2015,30.2775,30.452499,30.155001,30.264999,27.811951,132169200
09-11-2015,30.24,30.452499,30.012501,30.1425,27.699379,135485600
10-11-2015,29.225,29.5175,29.014999,29.192499,26.826374,236511600
11-11-2015,29.092501,29.355,28.8025,29.0275,26.674749,180872000
12-11-2015,29.065001,29.205,28.9125,28.93,26.585155,130102400
13-11-2015,28.799999,28.8925,28.067499,28.084999,25.808641,183249600
16-11-2015,27.844999,28.559999,27.75,28.545,26.231359,152426800
17-11-2015,28.73,28.762501,28.33,28.422501,26.118788,110467600
18-11-2015,28.940001,29.372499,28.875,29.3225,26.945841,186698800
19-11-2015,29.41,29.9375,29.190001,29.695,27.288149,173183200
20-11-2015,29.799999,29.98,29.7125,29.825001,27.407616,137148400
23-11-2015,29.817499,29.932501,29.334999,29.4375,27.051517,129930000
24-11-2015,29.3325,29.8375,29.280001,29.719999,27.311123,171212800
25-11-2015,29.8025,29.807501,29.48,29.5075,27.115845,85553200
27-11-2015,29.5725,29.602501,29.4,29.452499,27.065306,52185600
30-11-2015,29.497499,29.852501,29.4375,29.575001,27.177872,156721200
01-12-2015,29.6875,29.702499,29.215,29.334999,26.957327,139409600
02-12-2015,29.334999,29.5275,29.02,29.07,26.713804,133546400
03-12-2015,29.137501,29.1975,28.555,28.799999,26.465693,166278000
04-12-2015,28.8225,29.8125,28.7775,29.7575,27.345581,231108000
07-12-2015,29.745001,29.965,29.452499,29.57,27.173285,128336800
08-12-2015,29.379999,29.65,29.215,29.557501,27.161795,137238000
09-12-2015,29.41,29.422501,28.77,28.905001,26.562178,185445600
10-12-2015,29.01,29.235001,28.877501,29.0425,26.688534,116850800
11-12-2015,28.797501,28.8475,28.2125,28.295,26.001623,187544800
14-12-2015,28.045,28.17,27.4475,28.120001,25.840809,257274800
15-12-2015,27.985001,28.200001,27.5875,27.622499,25.383627,213292400
16-12-2015,27.7675,27.997499,27.200001,27.834999,25.578905,224954000
17-12-2015,28.004999,28.0625,27.245001,27.245001,25.03673,179091200
18-12-2015,27.227501,27.379999,26.452499,26.5075,24.359007,385813200
21-12-2015,26.82,26.842501,26.3925,26.8325,24.657661,190362400
22-12-2015,26.85,26.93,26.612499,26.807501,24.634689,131157600
23-12-2015,26.817499,27.2125,26.799999,27.1525,24.951725,130629600
24-12-2015,27.25,27.25,26.987499,27.0075,24.818476,54281600
28-12-2015,26.897499,26.922501,26.545,26.705,24.540495,106816800
29-12-2015,26.74,27.3575,26.715,27.184999,24.981588,123724800
30-12-2015,27.145,27.174999,26.795,26.83,24.655361,100855200
31-12-2015,26.752501,26.7575,26.205,26.315001,24.182106,163649200
04-01-2016,25.6525,26.342501,25.5,26.3375,24.202784,270597600
05-01-2016,26.4375,26.4625,25.602501,25.6775,23.596279,223164000
06-01-2016,25.139999,25.592501,24.967501,25.174999,23.134508,273829600
07-01-2016,24.67,25.032499,24.1075,24.112499,22.158121,324377600
08-01-2016,24.637501,24.7775,24.190001,24.24,22.275295,283192000
11-01-2016,24.7425,24.764999,24.334999,24.6325,22.635979,198957600
12-01-2016,25.137501,25.172501,24.709999,24.99,22.9645,196616800
13-01-2016,25.08,25.297501,24.325001,24.3475,22.374075,249758400
14-01-2016,24.49,25.120001,23.934999,24.879999,22.863413,252680400
15-01-2016,24.049999,24.4275,23.84,24.282499,22.314341,319335600
19-01-2016,24.602501,24.6625,23.875,24.165001,22.206371,212350800
20-01-2016,23.775,24.547501,23.355,24.1975,22.236237,289337600
21-01-2016,24.264999,24.469999,23.735001,24.075001,22.123665,208646000
22-01-2016,24.657499,25.365,24.592501,25.355,23.299917,263202000
25-01-2016,25.379999,25.3825,24.8025,24.860001,22.845039,207178000
26-01-2016,24.9825,25.219999,24.5175,24.997499,22.971392,300308000
27-01-2016,24.01,24.157499,23.334999,23.355,21.462019,533478800
28-01-2016,23.4475,23.629999,23.0975,23.522499,21.615946,222715200
29-01-2016,23.6975,24.334999,23.5875,24.334999,22.362589,257666000
01-02-2016,24.1175,24.1775,23.85,24.1075,22.15353,163774000
02-02-2016,23.855,24.01,23.57,23.620001,21.705545,149428800
03-02-2016,23.75,24.209999,23.52,24.0875,22.135151,183857200
04-02-2016,23.965,24.3325,23.797501,24.15,22.313005,185886800
05-02-2016,24.129999,24.23,23.422501,23.504999,21.717068,185672400
08-02-2016,23.282499,23.924999,23.26,23.752501,21.945742,216085600
09-02-2016,23.5725,23.985001,23.4825,23.747499,21.941126,177324800
10-02-2016,23.98,24.0875,23.525,23.567499,21.774817,169374400
11-02-2016,23.4475,23.68,23.147499,23.424999,21.643158,200298800
12-02-2016,23.547501,23.625,23.252501,23.497499,21.710144,161405600
16-02-2016,23.754999,24.2125,23.6525,24.16,22.322243,196231600
17-02-2016,24.1675,24.5525,24.0375,24.530001,22.664104,179452800
18-02-2016,24.709999,24.7225,24.022499,24.065001,22.23447,156084000
19-02-2016,24,24.190001,23.950001,24.01,22.183655,141496800
22-02-2016,24.077499,24.225,23.98,24.219999,22.377684,137123200
23-02-2016,24.1,24.125,23.637501,23.672501,21.871828,127770400
24-02-2016,23.495001,24.094999,23.33,24.025,22.197515,145022800
25-02-2016,24.012501,24.190001,23.8125,24.190001,22.349964,110330800
26-02-2016,24.299999,24.504999,24.145,24.227501,22.384609,115964400
29-02-2016,24.215,24.557501,24.1625,24.172501,22.333799,140865200
01-03-2016,24.4125,25.192499,24.355,25.1325,23.220778,201628400
02-03-2016,25.127501,25.2225,24.91,25.1875,23.271589,132678400
03-03-2016,25.145,25.4275,25.112499,25.375,23.444824,147822800
04-03-2016,25.592501,25.9375,25.342501,25.752501,23.79361,184220400
07-03-2016,25.5975,25.7075,25.24,25.467501,23.530294,143315600
08-03-2016,25.195,25.440001,25.1,25.2575,23.336264,126247600
09-03-2016,25.327499,25.395,25.067499,25.280001,23.357054,108806800
10-03-2016,25.352501,25.559999,25.0375,25.2925,23.368603,134054400
11-03-2016,25.559999,25.57,25.375,25.565001,23.620375,109632800
14-03-2016,25.477501,25.727501,25.445,25.629999,23.680428,100304400
15-03-2016,25.99,26.295,25.9625,26.145,24.156256,160270800
16-03-2016,26.1525,26.577499,26.147499,26.4925,24.477324,153214000
17-03-2016,26.379999,26.6175,26.24,26.450001,24.438053,137682800
18-03-2016,26.584999,26.625,26.297501,26.48,24.465771,176820800
21-03-2016,26.4825,26.9125,26.285,26.477501,24.463467,142010800
22-03-2016,26.3125,26.8225,26.3025,26.68,24.65056,129777600
23-03-2016,26.620001,26.7675,26.475,26.532499,24.51428,102814000
24-03-2016,26.3675,26.5625,26.2225,26.4175,24.408028,104532000
28-03-2016,26.5,26.547501,26.264999,26.297501,24.29715,77645600
29-03-2016,26.2225,26.9475,26.219999,26.92,24.872301,124760400
30-03-2016,27.1625,27.605,27.15,27.389999,25.306555,182404400
31-03-2016,27.43,27.475,27.219999,27.247499,25.174894,103553600
01-04-2016,27.195,27.5,27.049999,27.497499,25.405874,103496000
04-04-2016,27.605,28.047501,27.567499,27.780001,25.666887,149424800
05-04-2016,27.377501,27.682501,27.355,27.452499,25.3643,106314800
06-04-2016,27.557501,27.745001,27.299999,27.74,25.629934,105616400
07-04-2016,27.487499,27.605,27.030001,27.135,25.07095,127207600
08-04-2016,27.227501,27.442499,27.0425,27.165001,25.098667,94326800
11-04-2016,27.2425,27.6525,27.2075,27.254999,25.181822,117630000
12-04-2016,27.334999,27.625,27.165001,27.610001,25.509823,108929200
13-04-2016,27.700001,28.084999,27.700001,28.01,25.879395,133029200
14-04-2016,27.905001,28.0975,27.8325,28.025,25.89325,101895600
15-04-2016,28.0275,28.075001,27.432501,27.4625,25.373541,187756000
18-04-2016,27.2225,27.237499,26.735001,26.870001,24.826107,243286000
19-04-2016,26.969999,27,26.557501,26.727501,24.694447,129539600
20-04-2016,26.66,27.022499,26.514999,26.782499,24.74526,122444000
21-04-2016,26.7325,26.7325,26.379999,26.4925,24.477324,126210000
22-04-2016,26.252501,26.620001,26.155001,26.42,24.410341,134732400
25-04-2016,26.25,26.4125,26.127501,26.27,24.271748,112126400
26-04-2016,25.977501,26.325001,25.977501,26.0875,24.103125,224064800
27-04-2016,24,24.6775,23.92,24.455,22.594805,458408400
28-04-2016,24.4025,24.469999,23.5625,23.7075,21.904167,328970800
29-04-2016,23.497499,23.68,23.127501,23.434999,21.652395,274126000
02-05-2016,23.4925,23.52,23.1,23.41,21.629297,192640400
03-05-2016,23.549999,23.934999,23.42,23.795,21.98501,227325200
04-05-2016,23.799999,23.975,23.455,23.547501,21.756336,164102000
05-05-2016,23.5,23.5175,23.17,23.309999,21.668032,143562000
06-05-2016,23.342501,23.362499,22.9625,23.18,21.547184,174799600
09-05-2016,23.25,23.442499,23.147499,23.1975,21.563452,131745600
10-05-2016,23.3325,23.3925,23.0275,23.355,21.709856,134747200
11-05-2016,23.370001,23.3925,23.115,23.127501,21.498384,114876400
12-05-2016,23.18,23.195,22.3675,22.584999,20.994093,305258800
13-05-2016,22.5,22.9175,22.5,22.629999,21.035927,177571200
16-05-2016,23.0975,23.5975,22.9125,23.469999,21.816757,245039200
17-05-2016,23.637501,23.674999,23.252501,23.372499,21.726128,187667600
18-05-2016,23.540001,23.8025,23.4725,23.639999,21.974781,168249600
19-05-2016,23.66,23.66,23.3925,23.549999,21.891119,121768400
20-05-2016,23.66,23.8575,23.629999,23.805,22.128159,128104000
23-05-2016,23.967501,24.297501,23.9175,24.1075,22.409351,152074400
24-05-2016,24.305,24.522499,24.209999,24.475,22.750967,140560800
25-05-2016,24.6675,24.934999,24.5275,24.905001,23.150679,152675200
26-05-2016,24.92,25.182501,24.66,25.102501,23.334263,225324800
27-05-2016,24.860001,25.1175,24.8125,25.0875,23.32032,145364800
31-05-2016,24.9,25.1,24.705,24.965,23.20645,169228800
01-06-2016,24.754999,24.885,24.5825,24.615,22.881107,116693200
02-06-2016,24.4,24.459999,24.157499,24.43,22.709139,160766400
03-06-2016,24.4475,24.567499,24.362499,24.48,22.755613,114019600
06-06-2016,24.497499,25.4725,24.387501,24.657499,22.920607,93170000
07-06-2016,24.8125,24.967501,24.74,24.7575,23.013567,89638000
08-06-2016,24.754999,24.889999,24.67,24.735001,22.992649,83392400
09-06-2016,24.625,24.997499,24.615,24.9125,23.15765,106405600
10-06-2016,24.6325,24.8375,24.620001,24.7075,22.967091,126851600
13-06-2016,24.672501,24.780001,24.275,24.334999,22.620825,152082000
14-06-2016,24.33,24.620001,24.1875,24.365,22.648712,127727600
15-06-2016,24.455,24.602501,24.2575,24.285,22.57435,117780800
16-06-2016,24.112499,24.4375,24.0175,24.387501,22.669634,125307200
17-06-2016,24.155001,24.1625,23.825001,23.8325,22.153725,244032800
20-06-2016,24,24.1425,23.7575,23.775,22.100275,137647600
21-06-2016,23.735001,24.0875,23.67,23.977501,22.288507,142185600
22-06-2016,24.0625,24.2225,23.8375,23.887501,22.204853,116876400
23-06-2016,23.985001,24.0725,23.8125,24.025,22.332664,128960800
24-06-2016,23.227501,23.665001,23.1625,23.35,21.705214,301245600
27-06-2016,23.25,23.262501,22.875,23.01,21.38916,181958400
28-06-2016,23.225,23.415001,23.035,23.397499,21.749363,161779600
29-06-2016,23.4925,23.637501,23.407499,23.6,21.937595,146124000
30-06-2016,23.610001,23.942499,23.575001,23.9,22.216469,143345600
01-07-2016,23.872499,24.1175,23.8325,23.9725,22.283861,104106000
05-07-2016,23.8475,23.85,23.615,23.747499,22.074713,110820800
06-07-2016,23.65,23.915001,23.592501,23.8825,22.200197,123796400
07-07-2016,23.924999,24.125,23.905001,23.985001,22.295481,100558400
08-07-2016,24.122499,24.2225,24.012501,24.17,22.467453,115648400
11-07-2016,24.1875,24.4125,24.182501,24.245001,22.53717,95179600
12-07-2016,24.2925,24.424999,24.280001,24.355,22.639418,96670000
13-07-2016,24.352501,24.4175,24.209999,24.217501,22.511608,103568800
14-07-2016,24.3475,24.747499,24.33,24.6975,22.957798,155676000
15-07-2016,24.73,24.825001,24.625,24.695,22.955469,120548000
18-07-2016,24.674999,25.032499,24.65,24.9575,23.199478,145975600
19-07-2016,24.889999,25,24.834999,24.967501,23.208771,95119600
20-07-2016,25,25.115,24.934999,24.99,23.229691,105104000
21-07-2016,24.9575,25.25,24.782499,24.8575,23.106524,130808000
22-07-2016,24.815001,24.825001,24.577499,24.665001,22.927588,113254800
25-07-2016,24.5625,24.709999,24.23,24.334999,22.620825,161531600
26-07-2016,24.205,24.4925,24.105,24.1675,22.465128,224959200
27-07-2016,26.067499,26.0875,25.6875,25.737499,23.924532,369379200
28-07-2016,25.7075,26.112499,25.705,26.084999,24.247555,159479200
29-07-2016,26.047501,26.137501,25.92,26.0525,24.217342,110934800
01-08-2016,26.102501,26.5375,26.102501,26.512501,24.644941,152671600
02-08-2016,26.512501,26.5175,26,26.120001,24.28009,135266400
03-08-2016,26.202499,26.459999,26.192499,26.4475,24.584517,120810400
04-08-2016,26.395,26.5,26.32,26.467501,24.736395,109634800
05-08-2016,26.567499,26.9125,26.545,26.870001,25.112568,162213600
08-08-2016,26.879999,27.092501,26.790001,27.092501,25.320513,112148800
09-08-2016,27.057501,27.235001,27.002501,27.202499,25.423317,105260800
10-08-2016,27.1775,27.225,26.940001,27,25.234066,96034000
11-08-2016,27.129999,27.2325,26.9625,26.9825,25.217709,109938000
12-08-2016,26.945,27.110001,26.945,27.045,25.276123,74641600
15-08-2016,27.035,27.385,27.02,27.370001,25.579868,103472800
16-08-2016,27.407499,27.557501,27.3025,27.344999,25.556501,135177600
17-08-2016,27.275,27.342501,27.084999,27.305,25.519114,101424000
18-08-2016,27.307501,27.4,27.254999,27.27,25.486406,87938800
19-08-2016,27.192499,27.422501,27.09,27.34,25.551832,101472400
22-08-2016,27.215,27.275,26.9625,27.127501,25.353222,103280800
23-08-2016,27.147499,27.33,27.1325,27.2125,25.432661,85030800
24-08-2016,27.1425,27.1875,26.92,27.0075,25.241074,94700400
25-08-2016,26.8475,26.969999,26.67,26.8925,25.133596,100344800
26-08-2016,26.852501,26.987499,26.577499,26.735001,24.986399,111065200
29-08-2016,26.655001,26.860001,26.5725,26.705,24.958361,99881200
30-08-2016,26.450001,26.625,26.375,26.5,24.766766,99455600
31-08-2016,26.415001,26.6425,26.41,26.525,24.790127,118649600
01-09-2016,26.535,26.700001,26.405001,26.682501,24.93733,106806000
02-09-2016,26.924999,27,26.705,26.932501,25.17098,107210000
06-09-2016,26.975,27.075001,26.877501,26.924999,25.163969,107521600
07-09-2016,26.9575,27.190001,26.7675,27.09,25.318174,169457200
08-09-2016,26.8125,26.817499,26.309999,26.379999,24.654617,212008000
09-09-2016,26.16,26.43,25.782499,25.782499,24.096193,186228000
12-09-2016,25.6625,26.43,25.6325,26.360001,24.635927,181171200
13-09-2016,26.877501,27.1975,26.809999,26.987499,25.222382,248704800
14-09-2016,27.182501,28.2575,27.15,27.942499,26.11492,443554800
15-09-2016,28.465,28.932501,28.372499,28.8925,27.002787,359934400
16-09-2016,28.780001,29.032499,28.51,28.73,26.850914,319547600
19-09-2016,28.797501,29.045,28.3125,28.395,26.537827,188092000
20-09-2016,28.262501,28.530001,28.127501,28.3925,26.535482,138057200
21-09-2016,28.4625,28.497499,28.110001,28.387501,26.530811,144012800
22-09-2016,28.5875,28.735001,28.5,28.655001,26.780821,124296000
23-09-2016,28.605,28.6975,27.887501,28.1775,26.334549,209924800
26-09-2016,27.91,28.3475,27.887501,28.219999,26.374268,119477600
27-09-2016,28.25,28.295,28.084999,28.272499,26.423338,98429600
28-09-2016,28.422501,28.66,28.3575,28.487499,26.624277,118564400
29-09-2016,28.290001,28.450001,27.950001,28.045,26.210716,143548000
30-09-2016,28.115,28.342501,27.950001,28.262501,26.413992,145516400
03-10-2016,28.1775,28.262501,28.07,28.129999,26.290154,86807200
04-10-2016,28.264999,28.577499,28.157499,28.25,26.402308,118947200
05-10-2016,28.35,28.415001,28.172501,28.262501,26.413992,85812400
06-10-2016,28.424999,28.584999,28.282499,28.4725,26.610254,115117200
07-10-2016,28.577499,28.639999,28.377501,28.514999,26.649977,97433600
10-10-2016,28.754999,29.1875,28.68,29.012501,27.114941,144944000
11-10-2016,29.424999,29.672501,29.049999,29.075001,27.173347,256164000
12-10-2016,29.3375,29.495001,29.1875,29.334999,27.416344,150347200
13-10-2016,29.1975,29.360001,28.93,29.245001,27.33223,140769600
14-10-2016,29.469999,29.5425,29.282499,29.407499,27.484098,142608800
17-10-2016,29.3325,29.459999,29.195,29.387501,27.46541,94499600
18-10-2016,29.545,29.5525,29.362499,29.3675,27.446718,98214000
19-10-2016,29.3125,29.440001,28.450001,29.280001,27.364941,80138400
20-10-2016,29.215,29.344999,29.0825,29.264999,27.350922,96503200
21-10-2016,29.202499,29.227501,29.07,29.15,27.243444,92770800
24-10-2016,29.275,29.434999,29.25,29.4125,27.488773,94154800
25-10-2016,29.487499,29.59,29.327499,29.5625,27.628962,192516000
26-10-2016,28.577499,28.924999,28.327499,28.897499,27.00746,264536800
27-10-2016,28.8475,28.965,28.525,28.620001,26.74811,138248000
28-10-2016,28.467501,28.8025,28.362499,28.43,26.570536,151446800
31-10-2016,28.4125,28.557501,28.299999,28.385,26.528477,105677600
01-11-2016,28.365,28.442499,27.6325,27.872499,26.049496,175303200
02-11-2016,27.85,28.0875,27.807501,27.897499,26.072861,113326800
03-11-2016,27.745001,27.865,27.387501,27.4575,25.793394,107730400
04-11-2016,27.1325,27.5625,27.0275,27.209999,25.56089,123348000
07-11-2016,27.52,27.627501,27.365,27.602501,25.929605,130240000
08-11-2016,27.577499,27.93,27.424999,27.764999,26.082258,97016800
09-11-2016,27.469999,27.83,27.012501,27.719999,26.039986,236705600
10-11-2016,27.772499,27.772499,26.4575,26.9475,25.314304,228538000
11-11-2016,26.780001,27.217501,26.637501,27.1075,25.464607,136575600
14-11-2016,26.9275,26.952499,26.02,26.4275,24.825821,204702000
15-11-2016,26.6425,26.92,26.540001,26.7775,25.15461,129058000
16-11-2016,26.674999,27.557501,26.65,27.497499,25.830971,235362000
17-11-2016,27.452499,27.5875,27.2075,27.487499,25.821573,110528000
18-11-2016,27.43,27.635,27.415001,27.514999,25.847408,113715600
21-11-2016,27.530001,27.997499,27.502501,27.932501,26.239609,117058400
22-11-2016,27.987499,28.105,27.85,27.950001,26.256044,103862000
23-11-2016,27.84,27.877501,27.5825,27.807501,26.122183,109705600
25-11-2016,27.782499,27.967501,27.737499,27.9475,26.253696,45903600
28-11-2016,27.8575,28.1175,27.8475,27.8925,26.202034,108776000
29-11-2016,27.695,28.0075,27.5175,27.865,26.176195,114115200
30-11-2016,27.9,28.049999,27.567499,27.629999,25.955437,144649200
01-12-2016,27.592501,27.735001,27.2575,27.372499,25.713547,148347600
02-12-2016,27.2925,27.522499,27.2125,27.475,25.809832,106112000
05-12-2016,27.5,27.5075,27.0625,27.2775,25.624302,137298000
06-12-2016,27.375,27.59,27.297501,27.487499,25.821573,104782000
07-12-2016,27.315001,27.797501,27.290001,27.7575,26.075212,119994800
08-12-2016,27.715,28.1075,27.65,28.030001,26.331194,108273200
09-12-2016,28.077499,28.674999,28.077499,28.487499,26.760973,137610400
12-12-2016,28.3225,28.75,28.122499,28.325001,26.608316,105497600
13-12-2016,28.459999,28.98,28.4375,28.797501,27.052183,174935200
14-12-2016,28.76,29.049999,28.745001,28.797501,27.052183,136127200
15-12-2016,28.844999,29.182501,28.807501,28.955,27.200134,186098000
16-12-2016,29.1175,29.125,28.9125,28.9925,27.235361,177404400
19-12-2016,28.950001,29.344999,28.9375,29.16,27.392712,111117600
20-12-2016,29.184999,29.375,29.17,29.237499,27.465515,85700000
21-12-2016,29.200001,29.35,29.195,29.264999,27.491348,95132800
22-12-2016,29.0875,29.127501,28.91,29.0725,27.310511,104343600
23-12-2016,28.897499,29.129999,28.897499,29.129999,27.364527,56998000
27-12-2016,29.129999,29.450001,29.122499,29.315001,27.538317,73187600
28-12-2016,29.379999,29.504999,29.049999,29.190001,27.420895,83623600
